node,y_coordinate,z_coordinate,pred_p,pred_w,pred_v,pred_u,target_p,target_w,target_v,target_u
1875,-0.01092771891,-0.0006950260563,7523.8057,-0.5559244,0.0154669285,0.3500624,7530.5674,-0.5698998,0.016908407,0.36092195
1876,-0.0109726272,-0.0006906338574,7540.755,0.031149387,-0.017884731,-0.01170109,7562.831,4.7683716e-07,-2.3841858e-07,0.0
1877,-0.0049878904,-0.0006855876366,5645.257,0.26734734,2.1661694,5.285548,5664.9365,0.27500486,2.1495435,5.2926493
1878,0.005174751954,-0.0006810695828,-4561.6787,-0.05003977,0.23311305,7.4443254,-4488.119,-0.050332546,0.23854399,7.451424
1879,0.00180725796,-0.0006794566931,13904.899,-0.45475435,1.6224802,4.3647203,13837.944,-0.44412136,1.6032801,4.348789
1880,-0.007808558086,-0.0006711325894,6340.827,0.3824687,0.8788309,4.9602356,6371.167,0.3724246,0.88225126,4.9687414
1881,-0.003467958732,-0.0006617781474,5466.9424,0.1016655,2.6626656,5.2509727,5428.839,0.10717678,2.6471083,5.220679
1882,-0.004585697863,-0.0006349124616,5562.37,0.22086906,2.3146937,5.298287,5569.7666,0.2230649,2.3189652,5.3003025
1883,-0.0016545568,-0.0006319297721,6635.8643,-0.123364925,2.7991788,5.1054735,6581.45,-0.12035704,2.7978652,5.092536
1884,-0.007752511946,-0.0006101941601,6361.6943,0.35595512,0.90549755,4.994983,6376.5693,0.35096693,0.90184593,4.9974084
1885,0.01098060011,-0.0006095428391,7061.4365,-0.011976719,-0.012469292,-0.02138325,7081.4893,4.7683716e-07,-2.3841858e-07,0.0
1886,0.00428233104,-0.0006054684198,-8970.003,-0.00068855286,-0.0064427853,0.015186933,-8918.855,4.7683716e-07,-2.3841858e-07,0.0
1887,0.01093616687,-0.0006020506683,7081.663,-0.73369145,0.013167143,0.68146443,7040.8486,-0.7430148,0.023010254,0.64694875
1888,-0.007724101502,-0.0005973062189,6365.921,0.34973335,0.91918707,5.009522,6380.5186,0.34532356,0.91375804,5.006911
1889,0.0108185003,-0.000594109213,7141.4873,-0.58755445,-0.016006231,2.3450587,7048.618,-0.5760231,-0.004435301,2.3382819
1890,0.01088284471,-0.0005942173612,7172.96,-0.67345047,-0.0010619164,1.8610481,7035.0596,-0.66642356,-0.0028972626,1.8226889
1891,0.01074143937,-0.0005937762295,7173.2354,-0.49452496,-0.029283285,2.672008,7060.5283,-0.50140214,-0.029644728,2.6817527
1892,0.01064919271,-0.0005931152821,7103.8994,-0.43449497,-0.059031248,2.9613407,7049.5713,-0.4367547,-0.064150095,2.9566255
1893,0.01053874,-0.000592013761,6956.2803,-0.38789415,-0.11399841,3.2273865,6980.6807,-0.3753767,-0.115101814,3.2203453
1894,0.009860592955,-0.000591699338,5417.079,-0.061140537,-0.30476665,4.654503,5472.54,-0.07631731,-0.37338948,4.612777
1895,0.01040666297,-0.0005901981869,6737.702,-0.32847452,-0.16918755,3.5226347,6812.991,-0.31733465,-0.1825788,3.51678
1896,0.01007272756,-0.0005876601747,6161.7197,-0.17111683,-0.30095816,4.2484956,6056.5596,-0.16469336,-0.33186996,4.2436433
1897,0.002216012388,-0.0005874669802,14861.179,-0.4245863,1.3458502,4.000779,14921.284,-0.43561888,1.3514671,4.0118785
1898,0.0102510698,-0.0005846901082,6471.0303,-0.2571144,-0.23265564,3.867509,6495.3506,-0.2444768,-0.25581837,3.8730152
1899,0.003315229237,-0.0005784210771,16927.438,-0.10299873,0.23111892,0.93755525,16902.238,-0.026732922,0.22945166,0.9258393
1900,-0.00629127292,-0.0005761060989,6118.0947,0.29332685,1.5795264,5.2613616,6060.124,0.30124235,1.5818715,5.2689066
1901,-0.007751492414,-0.000575263488,6378.6045,0.34251595,0.9052036,5.001376,6380.552,0.33419847,0.90022445,5.004062
1902,-0.007818919697,-0.0005745361051,6384.245,0.34501505,0.87158203,4.9719186,6390.63,0.33121967,0.87219524,4.9738398
1903,-0.003307634391,-0.0005697747921,5493.7,0.06646538,2.69863,5.2475047,5518.3174,0.06503439,2.688184,5.2418046
1904,0.000937089182,-0.0005680716822,11772.806,-0.33357763,2.1025398,4.719651,11790.251,-0.34110785,2.0939639,4.7103553
1905,-0.003626002147,-0.0005257529328,5458.1846,0.09855986,2.6311462,5.270613,5485.087,0.103535175,2.6238744,5.269832
1906,-0.005783863996,-0.0005251499611,5959.4854,0.25416327,1.817877,5.306223,5950.839,0.2511034,1.8071096,5.3003764
1907,-0.004037536574,-0.0005229982127,5526.628,0.1263361,2.5081437,5.3071375,5554.909,0.14296293,2.4945767,5.293412
1908,-0.007557274958,-0.0005175406904,6384.415,0.3074355,0.99925756,5.081396,6368.45,0.30570698,0.9914286,5.0567093
1909,-0.0005217740921,-0.0005034717303,8454.14,-0.18081999,2.6163042,4.9962125,8447.767,-0.18032742,2.6123416,4.972476
1910,-0.008547775264,-0.0005033370611,6400.2764,0.26823616,0.5527494,4.670629,6473.325,0.26846695,0.5500212,4.674233
1911,-0.01099060913,-0.0004542010546,7719.296,0.023778439,-0.009273052,-0.00074007275,7763.585,4.7683716e-07,-2.3841858e-07,0.0
1912,-0.01094645061,-0.0004513715099,7726.7686,-0.52628756,-0.019521713,0.3142221,7728.997,-0.5618334,0.00198102,0.33967382
1913,0.00197890159,-0.0004488570868,14433.239,-0.31502724,1.5198262,4.2274256,14514.841,-0.30901575,1.5181384,4.2782874
1914,-0.01089352133,-0.0004480032725,7724.3896,-0.62791824,-0.024113655,0.9948624,7713.0283,-0.6340091,-0.019026041,1.0287651
1915,-0.01083004577,-0.000443995323,7695.6963,-0.5740149,-0.057237864,1.2992752,7702.2295,-0.5764766,-0.047654152,1.3435506
1916,-0.006829339708,-0.0004424294834,6233.37,0.2591262,1.3408687,5.2498884,6237.907,0.26160574,1.3258228,5.240926
1917,-0.002532382277,-0.0004401921907,5867.8096,-0.023900986,2.8217733,5.2002306,5844.5107,-0.017617226,2.810857,5.197568
1918,-0.01075403013,-0.0004392339267,7694.175,-0.5082936,-0.07669783,1.52904,7698.6846,-0.51981235,-0.067257166,1.5409942
1919,0.001137898402,-0.0004380739145,12389.011,-0.27666616,2.007665,4.645088,12360.253,-0.26616573,2.0053637,4.662585
1920,-0.01066302451,-0.000433587716,7662.7373,-0.45247507,-0.07139468,1.7008127,7695.618,-0.4619274,-0.07446742,1.7109164
1921,-0.01055399502,-0.000426896371,7623.1006,-0.39869118,-0.061881304,1.8855819,7685.6377,-0.40312004,-0.068499565,1.8910086
1922,0.007635590662,-0.000419876255,1910.9951,0.03573656,-0.31413507,6.2545447,1899.8213,0.039192677,-0.3078922,6.2521324
1923,-0.01042357304,-0.000418991423,7595.507,-0.32760382,-0.04167199,2.1362655,7655.1436,-0.3383832,-0.046939135,2.1236658
1924,0.007642283125,-0.0004190984453,1917.1221,0.036453247,-0.31323028,6.251401,1913.0234,0.039416313,-0.308213,6.2489543
1925,0.007642369274,-0.0004173725223,1916.9355,0.036001205,-0.31322742,6.251504,1914.2402,0.039013386,-0.30804336,6.248955
1926,0.007643171114,-0.0004174842214,1917.7031,0.036141872,-0.31311858,6.25111,1914.04,0.039011955,-0.30819154,6.2487717
1927,0.007641388786,-0.0004163259065,1915.8604,0.035581112,-0.31336713,6.252064,1911.3105,0.038883686,-0.30833077,6.249567
1928,0.007644328382,-0.0004164292403,1918.6201,0.036016464,-0.31296706,6.2506456,1915.4912,0.03870201,-0.30817723,6.248067
1929,0.00764332006,-0.0004158050219,1917.582,0.035708427,-0.31310725,6.251184,1914.2148,0.03856802,-0.30823433,6.2484937
1930,-0.01027074076,-0.0004081346223,7573.837,-0.26244497,-0.0055599213,2.4606323,7578.091,-0.263618,-0.008244276,2.4413726
1931,0.009487141598,-0.0003914931657,4652.5576,-0.0025744438,-0.22100186,5.133385,4482.204,0.0009469986,-0.19993246,5.146473
1932,0.003552185668,-0.0003860949515,17204.207,0.008345604,-0.001139164,-0.02131983,17188.465,4.7683716e-07,-2.3841858e-07,0.0
1933,-0.01009937304,-0.0003847437885,7456.9365,-0.19570923,0.04862976,2.8383977,7460.716,-0.18998432,0.049669743,2.8208401
1934,-0.009893508938,-0.0003727754183,7257.878,-0.11007023,0.106081486,3.2648833,7229.4443,-0.12301302,0.12053943,3.2637744
1935,0.002745970316,-0.0003698690958,16192.839,-0.27842426,0.9321525,3.396876,16237.263,-0.27680492,0.9276519,3.3596811
1936,-0.002915283907,-0.0003648072491,5681.925,-0.0015287399,2.7729075,5.237132,5747.0986,0.014731407,2.7572834,5.245636
1937,-0.003532351818,-0.0003642845886,5502.993,0.06429434,2.6592472,5.287194,5514.6963,0.060365677,2.6580694,5.287141
1938,-0.0024485766,-0.0003562905383,5943.0205,-0.028000832,2.8225935,5.2028017,5958.702,-0.03285837,2.8175366,5.2063174
1939,-0.001058607471,-0.000344019306,7623.4033,-0.123236656,2.7466886,5.081934,7536.456,-0.12763071,2.732247,5.063916
1940,-0.009260621216,-0.0003428321236,6835.2354,0.12001181,0.24089432,4.076724,6783.958,0.108077526,0.23242426,4.1252966
1941,0.0001551324178,-0.0003396980751,9960.647,-0.17812109,2.435724,4.8739414,9926.698,-0.1767931,2.4249523,4.88363
1942,-0.003729745324,-0.0003359024696,5534.2705,0.06551504,2.6037705,5.305517,5543.493,0.05546999,2.6004703,5.3001175
1943,0.01099390205,-0.0003348290181,7313.296,-0.035980225,-0.0026760101,-0.018388215,7258.6396,4.7683716e-07,-2.3841858e-07,0.0
1944,0.001824461682,-0.0003318601392,14192.38,-0.22263098,1.6282752,4.385851,14157.298,-0.21595526,1.6210992,4.3622775
1945,0.01094946616,-0.000328896203,7339.995,-0.5003855,0.02501607,0.6385049,7227.0127,-0.5412173,0.023144484,0.6327917
1946,-0.001448898785,-0.000322837784,7033.6807,-0.107115746,2.8016508,5.1153874,6952.9795,-0.083259106,2.7953331,5.109937
1947,0.01089618666,-0.0003219714839,7325.2295,-0.42590237,0.014345169,1.847791,7221.2314,-0.4639001,0.0034828186,1.8439186
1948,0.01083229218,-0.0003146134685,7317.3115,-0.38881588,0.011538506,2.322435,7233.0225,-0.39827967,0.014429569,2.343507
1949,0.0004367372827,-0.0003094366077,10622.0205,-0.1680088,2.3298147,4.835105,10663.624,-0.17936516,2.3133252,4.829654
1950,0.01075575314,-0.0003060417151,7344.327,-0.3180232,0.0024471283,2.661939,7235.4775,-0.34682226,0.0053174496,2.6687384
1951,0.002218978482,-0.0003013805034,14992.974,-0.21131945,1.3509524,4.0086284,15120.667,-0.20501947,1.3495443,4.010213
1952,-0.009387133515,-0.0003006428964,6870.5146,0.05828333,0.20379043,3.965583,6951.8916,0.031125069,0.21763325,3.9607873
1953,-0.01099287255,-0.0003005045949,7759.825,0.03233528,0.018527746,-0.021802368,7791.4385,4.7683716e-07,-2.3841858e-07,0.0
1954,0.01066410735,-0.0002961215989,7267.792,-0.3004794,-0.013647795,2.9225593,7211.2314,-0.3036523,-0.010313034,2.9330773
1955,-0.009141105795,-0.000293346577,6788.2295,0.13343906,0.2817166,4.229741,6770.4443,0.10695219,0.26507092,4.238694
1956,-0.0109487775,-0.0002912545162,7781.288,-0.42022562,-0.015501261,0.27911165,7762.8135,-0.42717075,0.0021736622,0.29788536
1957,0.005921169366,-0.000284663743,-1586.2432,0.039305687,-0.12023759,7.063363,-1668.3945,0.03479767,-0.11486673,7.061599
1958,0.01055432994,-0.0002846917978,7114.2197,-0.27166748,-0.057085037,3.1760125,7129.0264,-0.26438808,-0.041937828,3.193286
1959,-5.822920805e-05,-0.0002836332017,9523.4795,-0.13268661,2.5065053,4.908712,9513.444,-0.12413359,2.4949915,4.9217215
1960,-0.01089591611,-0.0002804193062,7765.966,-0.4898367,-0.023129702,0.97351605,7750.792,-0.4837675,-0.017282724,1.015456
1961,0.010423015,-0.0002716653669,6916.5107,-0.23671818,-0.1079483,3.4755647,6948.1104,-0.23142195,-0.0902853,3.4920588
1962,-0.01083251447,-0.0002677243662,7742.782,-0.45110703,-0.049583435,1.2983692,7743.247,-0.4445796,-0.04504466,1.3542529
1963,-0.009280662434,-0.0002607849708,6851.62,0.094130516,0.23673081,4.097843,6825.05,0.07915497,0.237674,4.13652
1964,-0.002521829621,-0.000259359668,5913.37,-0.02356863,2.814791,5.2201786,5905.3154,-0.021270752,2.82321,5.222463
1965,0.01026858116,-0.0002568372831,6658.8877,-0.191329,-0.16735649,3.8156292,6618.075,-0.19050121,-0.14705491,3.8514135
1966,-0.01075657216,-0.0002530167085,7762.784,-0.39278746,-0.076752424,1.5439413,7740.706,-0.4076686,-0.066161394,1.5721855
1967,-0.002152497245,-0.0002520818655,6270.7783,-0.035316944,2.840624,5.192484,6305.288,-0.03297472,2.8115957,5.189389
1968,-0.01066563416,-0.0002360647418,7723.4326,-0.3566227,-0.08166933,1.7426863,7737.0186,-0.3687644,-0.07793403,1.761262
1969,0.01009421354,-0.0002271050412,6369.1006,-0.12060976,-0.23515761,4.190513,6186.2803,-0.14736128,-0.20952106,4.2205873
1970,-0.01055666162,-0.0002166595923,7712.624,-0.32193708,-0.07714248,1.930565,7726.413,-0.32945204,-0.07864213,1.9620241
1971,0.000780336622,-0.0002145510638,11482.122,-0.1286788,2.1931942,4.7699943,11484.983,-0.14666319,2.181753,4.763499
1972,0.009248445664,-0.0002057757077,4281.753,-0.037079334,-0.20695877,5.3313565,4212.001,-0.030858517,-0.21738112,5.3244457
1973,-0.009360759804,-0.0001970773023,6881.3896,0.046702385,0.21413875,4.0398273,6970.704,0.08296919,0.23515415,4.0219574
1974,-0.006639726788,-0.0001971626638,6240.409,0.1519661,1.4287248,5.3107824,6234.5283,0.1394515,1.4262977,5.2914824
1975,-0.01042626951,-0.000194641375,7674.302,-0.2858014,-0.06313181,2.2164567,7696.1924,-0.28721285,-0.065751314,2.223071
1976,0.009885906108,-0.0001889281364,5708.9463,-0.06643295,-0.21083403,4.598556,5627.6514,-0.09863615,-0.23554134,4.6007776
1977,-0.006870352687,-0.0001831188563,6317.868,0.14597034,1.3244989,5.275584,6303.325,0.13920927,1.3106282,5.2687197
1978,-0.01027319665,-0.0001707939018,7632.747,-0.22827768,-0.0400846,2.5864365,7619.243,-0.2404952,-0.037573576,2.579518
1979,8.193532065e-05,-0.0001542917118,9818.606,-0.103577614,2.4684432,4.8976855,9844.083,-0.086218834,2.4629319,4.9109826
1980,-5.256632218e-05,-0.0001492302706,9538.808,-0.08364248,2.5106266,4.9180226,9577.669,-0.0841198,2.4966629,4.9300284
1981,0.004857034943,-0.0001320098827,-6279.5425,0.08305025,0.28851604,5.6747503,-6332.3374,0.09807587,0.28956842,5.671561
1982,0.009584978138,-0.000128937962,4791.0615,-0.034848213,-0.17374635,5.0267897,4808.2236,-0.032218456,-0.13218284,5.0249457
1983,-0.01010019131,-0.0001284505728,7544.675,-0.18718481,-0.0054290295,3.0045629,7500.923,-0.19900894,0.005665064,3.012148
1984,0.002982819803,-0.0001251563661,16624.816,-0.060332775,0.55206156,2.1678977,16620.852,-0.062585354,0.5371735,2.1674993
1985,-0.0006333341893,-0.0001080641482,8345.099,-0.06003952,2.6677673,5.011056,8365.569,-0.05999708,2.651152,5.015075
1986,-0.002392267149,-0.0001054063077,6030.8506,-0.031103611,2.8303826,5.211912,5983.579,-0.015614986,2.8283298,5.2036996
1987,0.006248286232,-9.347630066e-05,-821.5967,0.052062035,-0.23617184,6.925607,-927.70996,0.04960203,-0.22942436,6.9236155
1988,-0.009249743165,-8.816424212e-05,6838.1533,0.014535427,0.22826958,4.2266846,6835.091,0.019643307,0.23040128,4.258476
1989,-0.009892723556,-6.933059551e-05,7324.421,-0.13665724,0.05279517,3.4871376,7292.948,-0.16592312,0.049472094,3.5073147
1990,0.008984653582,-6.458560414e-05,3895.829,-0.06965113,-0.24209023,5.489393,3880.4248,-0.07315254,-0.25774157,5.470935
1991,-0.006040084668,-6.315569662e-05,6120.448,0.0547328,1.717803,5.363401,6095.5674,0.057815075,1.7135246,5.359298
1992,-0.001228169875,-6.016107504e-05,7316.4463,-0.037414074,2.7894857,5.097096,7317.698,-0.040487766,2.779075,5.108007
1993,0.005096846231,-5.607819728e-05,-5066.1533,0.095389366,0.30871248,7.547472,-5106.911,0.096422195,0.30513382,7.5538135
1994,0.006889308099,-5.376942769e-05,652.50977,-0.0012493134,-0.32137775,6.59186,746.5908,-0.00030469894,-0.29889405,6.5768723
1995,-0.001544416096,-4.990336113e-05,6857.634,-0.027335167,2.8243244,5.1336102,6926.0713,-0.046512127,2.8042948,5.140461
1996,-0.003950104749,-2.732623433e-05,5548.7,-0.007922173,2.5528686,5.345506,5561.05,-0.012938976,2.5528615,5.3346405
1997,0.004262666149,-8.861826077e-06,-8956.74,-0.010144234,0.006541252,-0.020423692,-8968.139,4.7683716e-07,-2.3841858e-07,0.0
1998,-0.007523475399,2.443258235e-06,6467.413,0.044661522,0.97696114,5.153368,6444.991,0.049677372,0.9685981,5.157014
1999,-0.008483313446,1.184199133e-05,6506.3936,0.028452873,0.5519059,4.8126717,6522.671,0.020328522,0.5424516,4.819861
2000,-0.007701095273,1.809339351e-05,6489.794,0.04714012,0.88282514,5.103395,6468.466,0.040204525,0.8836026,5.1102552
2001,0.0005047613003,1.838551452e-05,10836.69,-0.027713299,2.303209,4.830006,10861.147,-0.017941475,2.304057,4.8324485
2002,-0.007632629086,2.125523888e-05,6480.077,0.041164875,0.918092,5.125208,6464.0205,0.040647984,0.91234374,5.137145
2003,0.0006978305127,3.473258723e-05,11361.163,-0.01654625,2.2294428,4.7767334,11329.999,-0.0036821365,2.2206686,4.778421
2004,-0.007650789905,3.962272861e-05,6480.255,0.03282547,0.90764165,5.124695,6464.493,0.031418324,0.9031179,5.135911
2005,0.002001435949,4.703235788e-05,14648.497,0.052940845,1.5159643,4.2513494,14576.231,0.05703926,1.5124958,4.270567
2006,-0.00283886895,4.854342781e-05,5679.8877,-0.05884409,2.781717,5.2503405,5726.134,-0.0696249,2.7667177,5.2157044
2007,-0.00761284165,5.367659615e-05,6473.3076,0.023146152,0.9264953,5.140127,6463.6904,0.02439642,0.9207578,5.143937
2008,0.009887230207,6.833905422e-05,5463.292,0.048752308,-0.20791352,4.5846233,5559.0557,0.041732788,-0.20281601,4.581016
2009,-0.007681150007,6.897339149e-05,6481.909,0.020271301,0.8903222,5.123905,6466.63,0.017146587,0.891294,5.1329007
2010,-0.004183065775,7.805888649e-05,5570.6514,-0.04247856,2.4967597,5.3499064,5570.089,-0.024710178,2.4879196,5.3511176
2011,0.0005796795883,8.437915324e-05,11042.325,0.0130467415,2.275009,4.806858,11022.079,0.014992714,2.2736304,4.815204
2012,0.008556520469,9.352962734e-05,3210.0342,-0.11870098,-0.2830435,5.7391233,3099.5576,-0.12902164,-0.2773646,5.7584686
2013,0.002712574911,0.0001073443309,16271.071,0.057154655,0.96254563,3.4323666,16262.954,0.06594801,0.96810985,3.4187152
2014,0.004985918883,0.0001108338527,-5547.6504,0.12675238,0.3344171,7.004994,-5743.536,0.12081909,0.35671735,6.986752
2015,0.005181773045,0.000116229202,-4737.784,0.10542011,0.2673807,7.537535,-4782.425,0.120052814,0.28409052,7.5105515
2016,0.01009553566,0.0001310506714,6098.835,0.0704031,-0.18881297,4.2141485,6108.173,0.10557556,-0.17392302,4.1899166
2017,9.823298201e-05,0.0001389293702,9761.765,0.055230618,2.4598315,4.898676,9758.194,0.04915619,2.448281,4.885298
2018,-0.005058795836,0.000146730783,5805.466,-0.045091152,2.1534073,5.361953,5776.251,-0.05848646,2.1390164,5.3579245
2019,0.01026844768,0.0001657726377,6530.917,0.13945484,-0.121948004,3.8110635,6485.1436,0.16312551,-0.11331177,3.8244
2020,0.005877398213,0.0001672741239,-1826.2676,0.09142923,-0.095706224,7.0967307,-1793.2656,0.0832634,-0.09721637,7.089973
2021,0.005046889958,0.0001687911091,-5312.999,0.15802813,0.34573603,7.577319,-5353.6953,0.13720417,0.33335686,7.5874014
2022,-0.009890759448,0.0001875973992,7389.999,-0.09716606,0.09105873,3.5982652,7373.243,-0.07247782,0.069633484,3.5927272
2023,0.01042245722,0.0001938582758,6812.9834,0.22972488,-0.06856394,3.455934,6764.1885,0.23010635,-0.06676984,3.4780033
2024,0.01055366653,0.0002160045353,6932.921,0.2899027,-0.021796703,3.158041,6922.507,0.29574537,-0.027515888,3.192735
2025,-0.00415198065,0.0002200335063,5565.171,-0.0699954,2.5102952,5.347563,5571.4717,-0.070874214,2.4989583,5.353291
2026,-0.01009800659,0.0002279465682,7740.757,-0.034551144,0.06691098,3.1151142,7639.5166,-0.027562141,0.041008472,3.0987735
2027,0.01066335555,0.0002355458373,7014.5205,0.36335754,0.0040040016,2.8994663,6997.2256,0.36431837,-0.0041172504,2.9555755
2028,0.00353923775,0.000243642758,17260.586,0.009300709,0.0008842945,-0.023245012,17279.203,4.7683716e-07,-2.3841858e-07,0.0
2029,0.01075492283,0.0002526418796,7041.9463,0.4578085,0.008886099,2.7018118,7022.8604,0.43328667,0.0039379597,2.7227619
2030,-0.005242166416,0.0002566224623,5853.286,-0.09758568,2.0631945,5.3776813,5849.7686,-0.09353542,2.0619104,5.3654623
2031,-0.01027250723,0.000257078982,7882.1123,-0.0040006638,0.006300688,2.6342223,7789.0166,0.0037608147,-0.015313387,2.6454563
2032,-0.004818180232,0.0002589619042,5712.716,-0.096607685,2.2588408,5.3525944,5736.3525,-0.09556866,2.236385,5.365553
2033,0.01083139442,0.0002674335643,7027.8135,0.4999218,0.011497498,2.4323823,7024.7744,0.5038953,0.0071356297,2.4401374
2034,-0.005165307448,0.0002677249953,5831.878,-0.10512018,2.0990627,5.3707976,5818.3564,-0.10024929,2.0959284,5.3661675
2035,0.008291206886,0.0002683775441,2808.4893,-0.1686616,-0.30307758,5.863741,2763.712,-0.16716003,-0.29260993,5.8698955
2036,-0.01042621216,0.0002719497487,7982.5674,0.042214394,-0.051662922,2.2366424,7882.448,0.043308735,-0.051942825,2.2460353
2037,-0.006515427796,0.0002724814807,6262.706,-0.0924654,1.4760964,5.3508563,6238.7646,-0.098104,1.4757304,5.3395257
2038,0.01089523285,0.000280230713,6995.214,0.56609106,0.0070905685,1.9707197,7019.786,0.5666652,-0.0101008415,1.9965026
2039,-0.009531506859,0.000283202121,7005.7393,-0.13254833,0.14074707,4.1530547,7003.923,-0.14743423,0.107688904,4.1593847
2040,0.009175015757,0.0002843891275,4089.3271,-0.1546402,-0.2399323,5.2397823,4071.3662,-0.17887259,-0.22817016,5.2584815
2041,-0.01055680272,0.0002849549009,7982.4307,0.0639534,-0.06859207,1.9058356,7912.618,0.08844185,-0.07625508,1.9437741
2042,-0.005101714472,0.0002854219175,5812.6787,-0.11440706,2.1280987,5.365934,5801.2686,-0.10907602,2.1237142,5.368067
2043,0.01094846744,0.0002912200751,7062.876,0.54673433,0.014364243,0.88176966,7029.1514,0.5399575,0.0030603409,0.8317141
2044,-0.01066595788,0.0002963480868,7957.001,0.12842989,-0.071870565,1.6633108,7918.6963,0.13659048,-0.08399606,1.7035072
2045,0.0008477491634,0.0002975217525,11706.608,0.13490915,2.159187,4.726975,11611.714,0.15325975,2.1454928,4.742129
2046,0.01099287255,0.0003005045949,7047.132,-0.010026455,0.018187523,0.016446214,7078.501,4.7683716e-07,-2.3841858e-07,0.0
2047,-0.01075707419,0.0003062536524,7939.532,0.17755365,-0.07371497,1.4346575,7918.0283,0.18802404,-0.07830858,1.473904
2048,-0.005144717012,0.000312739868,5817.575,-0.12183046,2.10625,5.3732457,5810.925,-0.119678974,2.105305,5.3672104
2049,-0.00519034512,0.0003136673874,5828.548,-0.11991882,2.0846498,5.378132,5831.2295,-0.12066269,2.0849464,5.368137
2050,-0.01083317607,0.0003148043224,7938.5225,0.2279315,-0.061430216,1.1684431,7917.54,0.24623823,-0.061699152,1.2086797
2051,-0.01089671757,0.0003221282174,7985.2627,0.27515507,-0.046667576,0.7159195,7924.2803,0.32283735,-0.036536694,0.8201225
2052,0.0004320295781,0.0003247978971,10618.862,0.1527934,2.3309066,4.835788,10539.4795,0.12600994,2.3213842,4.819381
2053,-0.01094970427,0.0003290529945,8012.417,0.331923,-0.024379492,0.1059906,7939.1416,0.3461256,-0.01602292,0.13535722
2054,-0.01099390205,0.0003348290181,7993.753,0.030530453,0.0010378361,-0.011838959,7955.62,4.7683716e-07,-2.3841858e-07,0.0
2055,-0.003915926884,0.0003378390495,5522.6865,-0.088662624,2.5770185,5.3277135,5537.3975,-0.08621025,2.5547526,5.3116446
2056,0.007348977028,0.0003453392221,1437.4443,-0.07555723,-0.33271396,6.3692265,1450.7822,-0.08978653,-0.3431127,6.3471
2057,-0.002086109141,0.0003557378729,6240.8174,0.00038719177,2.8522484,5.188898,6174.0244,-0.0033502579,2.8466456,5.1711564
2058,-0.005755739029,0.0003610551755,6016.374,-0.1455903,1.828851,5.3676114,6015.454,-0.1448965,1.8238523,5.3644695
2059,0.00988737572,0.0003702539007,5566.454,-0.013158798,-0.2794702,4.4537044,5489.3916,0.010033131,-0.30918694,4.442552
2060,-0.005158540424,0.0003802629636,5807.087,-0.14471436,2.0959008,5.3816085,5794.6455,-0.1474967,2.0896919,5.351261
2061,-0.005049366826,0.0003818414725,5780.0283,-0.1506033,2.1473877,5.3703103,5765.241,-0.1400199,2.1367824,5.3504705
2062,-0.009246624177,0.0003867955401,6845.9463,-0.1679492,0.23021793,4.525945,6838.993,-0.1651063,0.22666097,4.532765
2063,0.01009424103,0.0003877331716,6194.296,0.103369236,-0.23490179,4.0797963,6092.708,0.100121975,-0.24672723,4.0663466
2064,-0.006378985929,0.000400064207,6222.1885,-0.1683836,1.5484178,5.361005,6214.4053,-0.16515875,1.5388651,5.362424
2065,0.01026558721,0.0004036749358,6557.3994,0.20283318,-0.16947055,3.710076,6469.7197,0.2000761,-0.16163754,3.7160408
2066,-0.007320743875,0.0004073092474,6378.675,-0.1546936,1.0634556,5.2624073,6395.991,-0.157763,1.0694513,5.2586336
2067,0.009047918149,0.0004079582022,3857.251,-0.2260232,-0.24532712,5.313563,3810.9932,-0.21932077,-0.23018551,5.328377
2068,-0.008934477732,0.0004154457442,6688.1826,-0.15040255,0.36537576,4.702639,6749.507,-0.16394424,0.37892008,4.6988688
2069,0.01041954682,0.0004185776082,6797.497,0.3069358,-0.11085057,3.3760095,6741.8975,0.30447817,-0.09885502,3.3831906
2070,-0.006443724714,0.0004229134334,6229.1963,-0.17525673,1.5120094,5.359056,6224.823,-0.17561579,1.5067737,5.3579245
2071,0.003257416253,0.0004247377504,16903.27,0.12544632,0.40565753,1.2523818,16911.656,0.11034584,0.42404652,1.2752234
2072,0.01055083936,0.0004265603301,6967.7744,0.39951086,-0.04963875,3.0834618,6891.7354,0.39853,-0.04477334,3.1121223
2073,0.001197459162,0.0004307837347,12482.313,0.2498455,1.98055,4.6242785,12443.454,0.24110985,1.97107,4.641942
2074,0.01066062776,0.0004333244516,7019.4814,0.49811745,-0.013901234,2.8615956,6958.282,0.49009418,-0.01021266,2.8861911
2075,-0.001487196007,0.0004363012196,6808.0654,0.033077717,2.818034,5.110735,6780.2744,0.039424896,2.7999623,5.073851
2076,0.001878740552,0.0004373293143,14265.349,0.32986593,1.5894444,4.3422723,14277.14,0.3288126,1.5839725,4.328662
2077,0.006380206707,0.0004375386278,-553.76855,0.009465694,-0.24537659,6.8595676,-617.1035,0.0011520386,-0.24769032,6.82952
2078,0.01075229939,0.000439034033,7023.4385,0.5931797,-0.0067458153,2.6714861,6977.171,0.5789108,0.0059165955,2.6638167
2079,-0.0003914640178,0.0004393987571,8668.366,0.14233732,2.6081254,4.972875,8694.601,0.13613224,2.5973666,4.9554114
2080,0.00767858663,0.0004414054721,1968.0762,-0.14859343,-0.32485926,6.169778,1946.1641,-0.14514971,-0.32682467,6.1634216
