node,y_coordinate,z_coordinate,pred_p,pred_w,pred_v,pred_u,target_p,target_w,target_v,target_u
1975,-0.01042626951,-0.000194641375,9518.845,-0.35727978,-0.06049657,2.4449651,9523.763,-0.35310602,-0.0642972,2.448707
1976,0.009885906108,-0.0001889281364,7029.454,-0.07462788,-0.23948693,5.11507,6935.2725,-0.11009741,-0.27237403,5.1077166
1977,-0.006870352687,-0.0001831188563,7823.468,0.16735601,1.4817872,5.8466883,7822.962,0.16175795,1.4706337,5.844909
1978,-0.01027319665,-0.0001707939018,9462.181,-0.2882223,-0.0345881,2.8503213,9432.538,-0.2947812,-0.032814026,2.847393
1979,8.193532065e-05,-0.0001542917118,12198.462,-0.11278725,2.74464,5.4391656,12216.544,-0.09636879,2.748719,5.454557
1980,-5.256632218e-05,-0.0001492302706,11849.224,-0.09030962,2.7915633,5.4607124,11884.767,-0.0939765,2.7867196,5.4755535
1981,0.004857034943,-0.0001320098827,-7932.439,0.09796381,0.32284617,6.32611,-7897.888,0.11445427,0.32056618,6.3208222
1982,0.009584978138,-0.000128937962,5918.366,-0.047201157,-0.19850183,5.590087,5922.843,-0.04094982,-0.15853572,5.579977
1983,-0.01010019131,-0.0001284505728,9348.948,-0.23811626,0.0034015179,3.3158073,9290.696,-0.2421279,0.014214277,3.326197
1984,0.002982819803,-0.0001251563661,20732.66,-0.0669384,0.61721563,2.4176695,20660.148,-0.06974316,0.5997238,2.4228525
1985,-0.0006333341893,-0.0001080641482,10355.353,-0.06361151,2.967837,5.5579367,10375.679,-0.066783905,2.9605825,5.569579
1986,-0.002392267149,-0.0001054063077,7473.298,-0.031532288,3.153928,5.7797966,7407.073,-0.015779018,3.1624825,5.779443
1987,0.006248286232,-9.347630066e-05,-1123.7715,0.053840637,-0.26660383,7.704763,-1193.8906,0.055238247,-0.26301455,7.715651
1988,-0.009249743165,-8.816424212e-05,8489.394,0.0058379173,0.26074886,4.685298,8482.626,0.018678188,0.26443648,4.709006
1989,-0.009892723556,-6.933059551e-05,9073.397,-0.17634296,0.06771898,3.8539565,9039.892,-0.19986248,0.06166315,3.8767664
1990,0.008984653582,-6.458560414e-05,4801.913,-0.08592701,-0.27664936,6.101613,4772.909,-0.08765602,-0.3005408,6.0795255
1991,-0.006040084668,-6.315569662e-05,7565.6104,0.06694317,1.9191663,5.947486,7559.497,0.069612026,1.9208181,5.9503183
1992,-0.001228169875,-6.016107504e-05,9070.47,-0.038176537,3.1047928,5.651628,9070.31,-0.04454422,3.1049912,5.672554
1993,0.005096846231,-5.607819728e-05,-6402.248,0.112074375,0.34246612,8.402727,-6380.185,0.113630295,0.3369987,8.41875
1994,0.006889308099,-5.376942769e-05,731.16895,-0.004772663,-0.36172903,7.3322687,887.4541,-0.0037660599,-0.34305835,7.326011
1995,-0.001544416096,-4.990336113e-05,8494.173,-0.026752949,3.1440132,5.6921983,8581.882,-0.05106306,3.133969,5.7085385
1996,-0.003950104749,-2.732623433e-05,6884.9443,-0.005167961,2.847133,5.9301972,6882.825,-0.011384964,2.8571584,5.9246902
1997,0.004262666149,-8.861826077e-06,-11190.027,-0.0053243637,0.006780386,-0.007872234,-11172.2295,4.7683716e-07,-2.3841858e-07,0.0
1998,-0.007523475399,2.443258235e-06,8036.1924,0.052366734,1.0951357,5.7106013,8002.784,0.06148386,1.0876355,5.7093835
1999,-0.008483313446,1.184199133e-05,8100.1943,0.03212738,0.62028384,5.33688,8100.126,0.0253582,0.611351,5.3394914
2000,-0.007701095273,1.809339351e-05,8069.462,0.054956436,0.9905658,5.654838,8032.46,0.050676823,0.9925811,5.6554017
2001,0.0005047613003,1.838551452e-05,13471.513,-0.029211998,2.56065,5.3691816,13481.958,-0.019920826,2.5705492,5.367989
2002,-0.007632629086,2.125523888e-05,8055.71,0.048358917,1.0297263,5.6792173,8027.0166,0.051368237,1.0246582,5.6856503
2003,0.0006978305127,3.473258723e-05,14122.407,-0.017363071,2.4786818,5.3129196,14065.497,-0.004041195,2.4772918,5.3090763
2004,-0.007650789905,3.962272861e-05,8057.1846,0.039074898,1.0180638,5.6787634,8027.749,0.040974617,1.0143058,5.6840577
2005,0.002001435949,4.703235788e-05,18229.887,0.058986664,1.6889307,4.7324123,18105.66,0.06309271,1.6868083,4.7567606
2006,-0.00283886895,4.854342781e-05,7045.298,-0.06228447,3.1014507,5.8223,7086.253,-0.075885296,3.0942667,5.7936254
2007,-0.00761284165,5.367659615e-05,8048.13,0.02833891,1.0389621,5.6960883,8026.6025,0.03313732,1.0340147,5.693542
2008,0.009887230207,6.833905422e-05,6734.134,0.051097393,-0.23703742,5.09387,6842.9775,0.042153835,-0.2350738,5.082463
2009,-0.007681150007,6.897339149e-05,8061.2275,0.025108337,0.99873185,5.6781063,8030.5146,0.024733067,1.0009327,5.6820736
2010,-0.004183065775,7.805888649e-05,6906.9736,-0.043294907,2.7848222,5.9349914,6894.954,-0.024373055,2.7849543,5.9427924
2011,0.0005796795883,8.437915324e-05,13727.542,0.01608038,2.5294716,5.34405,13682.267,0.016973972,2.5364459,5.349054
2012,0.008556520469,9.352962734e-05,3934.7764,-0.13908386,-0.32282972,6.3821855,3808.5674,-0.15171146,-0.3243214,6.398371
2013,0.002712574911,0.0001073443309,20279.781,0.06338167,1.0780966,3.8177955,20211.453,0.073610306,1.0816512,3.822015
2014,0.004985918883,0.0001108338527,-7013.9814,0.14700508,0.373199,7.800444,-7170.5215,0.1409955,0.39490294,7.786573
2015,0.005181773045,0.000116229202,-5991.1123,0.12375116,0.29621482,8.389943,-5977.243,0.13994646,0.31320906,8.370251
2016,0.01009553566,0.0001310506714,7492.5713,0.08124876,-0.21597803,4.678703,7515.4033,0.115756035,-0.20159507,4.6465855
2017,9.823298201e-05,0.0001389293702,12138.163,0.06496334,2.735175,5.439626,12109.991,0.055194855,2.7323468,5.4263215
2018,-0.005058795836,0.000146730783,7182.085,-0.04507208,2.4039395,5.9458365,7155.7393,-0.061592102,2.3954928,5.9509754
2019,0.01026844768,0.0001657726377,8014.962,0.16319036,-0.14065123,4.230759,7977.073,0.18573046,-0.13366866,4.241281
2020,0.005877398213,0.0001672741239,-2382.1807,0.10183191,-0.10945368,7.893165,-2268.3535,0.095632076,-0.11440539,7.900678
2021,0.005046889958,0.0001687911091,-6707.9917,0.18199539,0.38474154,8.436526,-6686.9233,0.15989733,0.3686757,8.456149
2022,-0.009890759448,0.0001875973992,9160.888,-0.13408089,0.10768771,3.9927025,9153.851,-0.098759174,0.087497234,3.981924
2023,0.01042245722,0.0001938582758,8354.946,0.26848984,-0.080360174,3.836264,8317.845,0.26918554,-0.08154178,3.853545
2024,0.01055366653,0.0002160045353,8499.147,0.34015512,-0.027347326,3.5052023,8509.815,0.35184956,-0.037876606,3.5295253
2025,-0.00415198065,0.0002200335063,6895.745,-0.07399464,2.8003795,5.93066,6896.7,-0.07608986,2.7973688,5.945251
2026,-0.01009800659,0.0002279465682,9589.917,-0.07020235,0.08017731,3.4620578,9486.013,-0.05610609,0.057575464,3.4397404
2027,0.01066335555,0.0002355458373,8596.81,0.42560196,0.0017781258,3.2169776,8599.558,0.4346962,-0.011050224,3.26564
2028,0.00353923775,0.000243642758,21510.273,0.0121097565,0.0029842854,-0.012155502,21484.879,4.7683716e-07,-2.3841858e-07,0.0
2029,0.01075492283,0.0002526418796,8628.472,0.5337062,0.0076391697,2.9986389,8630.813,0.5161977,-0.0011100769,3.0111961
2030,-0.005242166416,0.0002566224623,7238.0244,-0.10306215,2.3038156,5.9619064,7248.581,-0.10065746,2.309582,5.9588284
2031,-0.01027250723,0.000257078982,9773.0205,-0.040966034,0.011931181,2.9337204,9673.704,-0.02904272,-0.00471735,2.9410439
2032,-0.004818180232,0.0002589619042,7070.253,-0.1023407,2.5212204,5.9347105,7105.298,-0.103260994,2.5043285,5.958908
2033,0.01083139442,0.0002674335643,8614.1045,0.58359194,0.011192322,2.7040951,8633.089,0.59885883,0.0039002895,2.702883
2034,-0.005165307448,0.0002677249953,7212.128,-0.11148977,2.343692,5.954283,7208.9736,-0.10826588,2.347525,5.9598722
2035,0.008291206886,0.0002683775441,3432.4346,-0.19381523,-0.3453002,6.523385,3392.171,-0.19309568,-0.34116793,6.524658
2036,-0.01042621216,0.0002719497487,9906.4795,0.006483078,-0.052773237,2.4975424,9790.6455,0.007276535,-0.04637885,2.4936912
2037,-0.006515427796,0.0002724814807,7752.409,-0.09738159,1.6496751,5.9329724,7741.1924,-0.10491228,1.6549118,5.9282546
2038,0.01089523285,0.000280230713,8589.767,0.6603899,0.0064709187,2.197805,8625.272,0.6712971,-0.0142252445,2.2305238
2039,-0.009531506859,0.000283202121,8693.081,-0.16390753,0.16269565,4.607453,8697.429,-0.17365456,0.12740922,4.6189184
2040,0.009175015757,0.0002843891275,5038.6494,-0.18253231,-0.27622736,5.818085,5007.9424,-0.2067895,-0.27015138,5.8371735
2041,-0.01055680272,0.0002849549009,9908.575,0.025382996,-0.07200575,2.1424353,9828.077,0.05118656,-0.07451153,2.1489744
2042,-0.005101714472,0.0002854219175,7188.9014,-0.12183905,2.3759863,5.9488087,7187.4756,-0.11819124,2.3785622,5.9618387
2043,0.01094846744,0.0002912200751,8670.382,0.6327696,0.014288425,0.98284173,8635.474,0.6393523,0.003815651,0.94263375
2044,-0.01066595788,0.0002963480868,9869.972,0.09349203,-0.0755229,1.88328,9835.089,0.09932709,-0.08549619,1.8810681
2045,0.0008477491634,0.0002975217525,14552.167,0.15116358,2.401881,5.255931,14415.688,0.17146397,2.393143,5.2691875
2046,0.01099287255,0.0003005045949,8645.55,0.0037140846,0.020837545,0.020896854,8695.55,4.7683716e-07,-2.3841858e-07,0.0
2047,-0.01075707419,0.0003062536524,9839.747,0.14641094,-0.07809758,1.6404802,9834.372,0.15131998,-0.081664324,1.6288863
2048,-0.005144717012,0.000312739868,7194.782,-0.13002491,2.3517516,5.956525,7199.673,-0.13003778,2.3580139,5.9609694
2049,-0.00519034512,0.0003136673874,7208.038,-0.12786484,2.32775,5.9618464,7225.286,-0.1310997,2.335292,5.9619093
2050,-0.01083317607,0.0003148043224,9829.72,0.20271015,-0.06555486,1.3580867,9833.837,0.21204281,-0.06613064,1.3330307
2051,-0.01089671757,0.0003221282174,9880.649,0.2575202,-0.05021453,0.8590731,9841.558,0.28774357,-0.04120207,0.9089574
2052,0.0004320295781,0.0003247978971,13204.239,0.17264318,2.59245,5.3712687,13082.106,0.14124346,2.5900486,5.3536763
2053,-0.01094970427,0.0003290529945,9909.952,0.32482386,-0.026574612,0.17723529,9859.519,0.33137512,-0.021487951,0.13953047
2054,-0.01099390205,0.0003348290181,9904.308,0.0065140724,0.0055630207,-0.013889324,9878.353,4.7683716e-07,-2.3841858e-07,0.0
2055,-0.003915926884,0.0003378390495,6841.536,-0.095265865,2.874966,5.907074,6853.286,-0.09345913,2.85933,5.8996234
2056,0.007348977028,0.0003453392221,1715.5605,-0.08794832,-0.37382293,7.083027,1761.0576,-0.103871346,-0.3940134,7.0647964
2057,-0.002086109141,0.0003557378729,7732.698,0.004819393,3.17756,5.7525244,7644.923,-0.0022230148,3.1826408,5.7432904
2058,-0.005755739029,0.0003610551755,7435.993,-0.15589571,2.0430176,5.950412,7458.4033,-0.1579504,2.0436728,5.9576716
2059,0.00988737572,0.0003702539007,6836.8525,-0.018816471,-0.32012355,4.9423256,6748.7314,0.0047397614,-0.3556174,4.9235783
2060,-0.005158540424,0.0003802629636,7182.0107,-0.15536928,2.34036,5.965004,7179.2607,-0.16123247,2.3404024,5.9440117
2061,-0.005049366826,0.0003818414725,7149.3096,-0.16199636,2.397576,5.9526634,7142.12,-0.15292072,2.393047,5.9429164
2062,-0.009246624177,0.0003867955401,8509.942,-0.19727802,0.2602079,5.028645,8495.487,-0.189538,0.25826287,5.038626
2063,0.01009424103,0.0003877331716,7588.714,0.11681509,-0.26947713,4.5229263,7487.126,0.10806227,-0.28454614,4.5029516
2064,-0.006378985929,0.000400064207,7698.0303,-0.18176317,1.729799,5.9455185,7710.288,-0.18029118,1.7254126,5.955045
2065,0.01026558721,0.0004036749358,8029.407,0.23231411,-0.19545543,4.1127024,7946.9287,0.22599602,-0.18906271,4.112235
2066,-0.007320743875,0.0004073092474,7929.1357,-0.1688757,1.1898146,5.8361783,7941.919,-0.17188835,1.1990871,5.8404856
2067,0.009047918149,0.0004079582022,4743.2803,-0.2618227,-0.28274274,5.9013963,4686.253,-0.25278425,-0.27358937,5.9134445
2068,-0.008934477732,0.0004154457442,8325.405,-0.17147303,0.41055775,5.226451,8384.536,-0.18656063,0.4278295,5.223519
2069,0.01041954682,0.0004185776082,8321.042,0.3525982,-0.12900424,3.7426102,8277.853,0.3515191,-0.118633986,3.738102
2070,-0.006443724714,0.0004229134334,7709.294,-0.18956709,1.6891658,5.9434395,7723.6826,-0.19198132,1.6894491,5.9500422
2071,0.003257416253,0.0004247377504,21088.742,0.14032745,0.45590997,1.4053425,21024.137,0.1230731,0.47414947,1.425941
2072,0.01055083936,0.0004265603301,8527.849,0.45997286,-0.059310198,3.4181838,8458.917,0.46536922,-0.058273554,3.4297554
2073,0.001197459162,0.0004307837347,15519.839,0.27866364,2.2045739,5.143463,15449.964,0.26960135,2.1980479,5.159755
2074,0.01066062776,0.0004333244516,8590.593,0.5735049,-0.01843834,3.1733277,8539.034,0.572556,-0.018914223,3.178238
2075,-0.001487196007,0.0004363012196,8449.294,0.040976524,3.137367,5.6653004,8401.06,0.04537058,3.1288874,5.6356406
2076,0.001878740552,0.0004373293143,17746.594,0.36672497,1.7723393,4.8314347,17732.625,0.36655712,1.7666433,4.820022
2077,0.006380206707,0.0004375386278,-777.2793,0.0071558952,-0.27547252,7.6293144,-809.6221,0.0021920204,-0.28336167,7.6083736
2078,0.01075229939,0.000439034033,8595.642,0.68235683,-0.010013819,2.9632652,8562.745,0.67442894,0.0001308918,2.9353745
2079,-0.0003914640178,0.0004393987571,10782.366,0.16259766,2.9011843,5.5176015,10786.118,0.15277433,2.9000623,5.503802
2080,0.00767858663,0.0004414054721,2382.3838,-0.1711011,-0.3664894,6.862878,2376.2969,-0.16614342,-0.37705612,6.8566184
2081,0.01082887167,0.0004438551974,8569.274,0.780406,-0.005735159,2.664336,8561.255,0.77838373,0.010335684,2.6425695
2082,0.009307447853,0.0004448908048,5158.0166,-0.18350792,-0.31512737,5.590673,5447.337,-0.17615557,-0.3271196,5.573761
2083,0.01089280547,0.0004479138904,8563.522,0.8704667,-0.008487701,2.1471868,8556.036,0.87286663,-0.006527424,2.1994593
2084,0.004734076201,0.0004502289347,-8880.654,0.10896349,0.27108788,4.92262,-8823.355,0.08961296,0.2509892,4.9489255
2085,0.0109461272,0.0004513275544,8612.132,0.78431845,-0.01124835,0.9459387,8572.618,0.84075356,0.0070459843,0.98583645
2086,0.01099060913,0.0004542010546,8579.263,0.0128388405,-0.015972853,-0.020076817,8643.704,4.7683716e-07,-2.3841858e-07,0.0
2087,-0.0006351649871,0.0004721164079,10277.964,0.15247965,2.9681408,5.535215,10174.239,0.16695166,2.9696348,5.540837
2088,0.008950024898,0.0004748347023,4526.8916,-0.2886014,-0.29541397,5.966518,4533.007,-0.26871204,-0.27973282,5.9591117
2089,-0.008360940681,0.0004842381118,8093.116,-0.2189703,0.65461516,5.566836,8087.497,-0.21781158,0.6582658,5.56194
2090,0.002236601821,0.000510227266,18732.82,0.41496468,1.4798334,4.476431,18759.242,0.4235983,1.482244,4.447371
2091,0.006805885637,0.0005121015756,486.93066,-0.042397976,-0.33256292,7.362912,568.45996,-0.040760994,-0.33687282,7.347131
2092,-0.002632145673,0.0005160258314,7043.124,-0.05120945,3.1454103,5.7411904,7088.0186,-0.05430603,3.1403806,5.7539434
2093,0.009148173424,0.000555707574,4839.128,-0.2782197,-0.28192937,5.7813077,4838.2314,-0.28015995,-0.27836466,5.796019
2094,-0.007472543234,0.0005579408391,7939.759,-0.2541871,1.108326,5.8244905,7966.8486,-0.25727987,1.1104369,5.831083
2095,-0.00233300151,0.0005614749662,7376.884,-0.027175426,3.1604507,5.718989,7360.827,-0.03067398,3.157232,5.7278194
2096,-0.009424589069,0.0005671123682,8605.179,-0.24510813,0.25092673,4.91589,8526.124,-0.23621798,0.25556946,4.8868265
2097,-0.007418207683,0.0005672823426,7924.8896,-0.25869942,1.136198,5.8348336,7966.5303,-0.26226997,1.1385722,5.84222
2098,-0.003408935509,0.0005703500634,6744.503,-0.13731337,2.9927313,5.8222394,6740.7197,-0.1392808,2.988826,5.802634
2099,0.001452990008,0.0005714403153,16275.427,0.4094367,2.0385258,5.037357,16258.339,0.40241385,2.0308592,5.0256233
2100,0.003539972468,0.0005726945523,21352.8,-0.013138294,0.012752295,0.0039769257,21390.727,4.7683716e-07,-2.3841858e-07,0.0
2101,-0.007526614101,0.0005811119351,7955.7393,-0.26304817,1.0783534,5.815552,7973.6553,-0.26961946,1.0858772,5.821844
2102,-0.01025431485,0.0005855735942,9536.386,-0.0028319359,0.105863094,3.081133,9626.337,-0.012342453,0.1193521,3.0674665
2103,-0.01007584725,0.0005877788184,9335.017,-0.044009686,0.1945777,3.6050024,9429.925,-0.079235554,0.21247172,3.575918
2104,-0.00986438934,0.0005906547452,8958.675,-0.14076805,0.22106743,4.172718,9065.362,-0.16669416,0.27070093,4.1501193
2105,-0.01040934878,0.0005911647527,9693.938,0.06404352,0.03153014,2.6217961,9741.003,0.056600094,0.053357124,2.618513
2106,-0.01054081352,0.00059306508,9725.69,0.119784355,-0.016075611,2.2841866,9774.124,0.12611055,0.000828743,2.260548
2107,-0.01065073286,0.0005942567773,9746.597,0.19050455,-0.02837181,1.9965012,9773.739,0.19341373,-0.032093287,1.9720643
2108,-0.01074252813,0.000594939555,9750.511,0.2682705,-0.043361425,1.6995889,9762.659,0.2609644,-0.04808402,1.6973232
2109,-0.01081921145,0.0005953147144,9738.058,0.34432745,-0.040048122,1.3959467,9754.034,0.33682775,-0.04817128,1.3744481
2110,-0.01088324841,0.0005954749903,9754.372,0.41609192,-0.034669876,0.9208962,9759.63,0.4309306,-0.034231186,0.92054874
2111,-0.007461806504,0.0005966444279,7931.9424,-0.27767944,1.1139028,5.829176,7966.3057,-0.2777586,1.1152661,5.8379364
2112,-0.01093629926,0.0006037098515,9784.931,0.49404764,-0.030351639,0.19778168,9778.356,0.48066378,-0.021154404,0.17164917
2113,0.001141830381,0.0006057397796,15170.362,0.38819027,2.2202365,5.1541224,15209.208,0.39392948,2.2238014,5.1749735
2114,-0.006309789395,0.0006062652901,7622.165,-0.30141544,1.7563393,5.93663,7627.841,-0.28703117,1.7407222,5.928036
2115,-0.01098060028,0.0006095409127,9791.804,-0.0011024475,0.0018157959,0.0052284873,9804.054,4.7683716e-07,-2.3841858e-07,0.0
2116,0.007521139503,0.0006170409159,2104.4062,-0.18684244,-0.39344442,6.916551,2138.4326,-0.18776846,-0.37734377,6.9194436
2117,0.0009804431279,0.000617356194,14653.206,0.37992096,2.3085134,5.2040315,14676.671,0.38481474,2.3085792,5.210733
2118,-0.0005304951862,0.0006218202619,10373.163,0.22403431,2.9314535,5.511115,10336.181,0.22619104,2.940985,5.5117736
2119,0.007201031857,0.0006346761056,1480.5479,-0.122279644,-0.3913703,7.0991616,1393.3623,-0.12238312,-0.38105023,7.1103578
2120,0.002003162273,0.0006484821356,17998.348,0.5323167,1.6733129,4.7031927,17992.242,0.51528454,1.6798611,4.7446256
2121,-0.001748007501,0.0006650128012,7956.327,0.073391914,3.1480954,5.650562,7932.2725,0.07530069,3.1523254,5.648002
2122,-0.006595431586,0.0006678548415,7677.337,-0.33522177,1.5919123,5.929592,7712.411,-0.3235917,1.5891621,5.914637
2123,0.00824872411,0.00067373944,3268.8955,-0.2957778,-0.363114,6.4847083,3320.9502,-0.2982645,-0.35731685,6.468208
2124,0.0109726272,0.0006906338574,8085.71,-0.008509159,0.01884365,-0.006658449,8119.548,4.7683716e-07,-2.3841858e-07,0.0
2125,-0.001080888598,0.0006926402928,9062.126,0.16959429,3.058345,5.5558414,9185.241,0.16318274,3.041382,5.5594325
2126,0.01092752774,0.0006935823551,8136.4736,0.90896034,-0.026058912,1.141986,8050.9443,0.8841734,-0.022346258,1.068659
2127,0.01087333447,0.000700519861,8018.3154,0.92408466,-0.052057028,2.289761,8013.4893,0.91212654,-0.049643755,2.2816186
2128,0.00899263338,0.0007018978073,4522.9893,-0.3355527,-0.28896153,5.8999476,4582.788,-0.33209562,-0.2744367,5.9053445
2129,-0.0002389032861,0.000708317137,10950.999,0.28955793,2.836601,5.433509,11018.489,0.3074646,2.8349116,5.448989
2130,0.01080839889,0.00070835884,8013.501,0.81010246,-0.05729413,2.7827103,7989.757,0.7958007,-0.04750228,2.752314
2131,0.01073068041,0.0007169090031,8001.6963,0.67337465,-0.06784201,3.0708647,7957.5537,0.6693835,-0.067715645,3.061257
2132,-0.003163536399,0.0007250558877,6763.296,-0.14852285,3.0345876,5.746684,6780.0635,-0.1383686,3.0329268,5.7630754
2133,0.01063768908,0.0007262489267,7900.2783,0.5415292,-0.08689141,3.3024297,7897.2627,0.5461488,-0.0959425,3.314073
2134,-0.001533047316,0.0007325404058,8192.603,0.10645676,3.1240184,5.59762,8229.274,0.10982609,3.1271756,5.605693
2135,0.01052643057,0.0007360903342,7759.1143,0.3933282,-0.12464738,3.568468,7783.1357,0.4170122,-0.1390469,3.568082
2136,0.01039350994,0.0007458229303,7540.5166,0.27241945,-0.18524683,3.866835,7585.6377,0.27688932,-0.19603252,3.86962
2137,0.004285842485,0.0007478311133,-11702.449,0.0013370514,-0.0054557323,0.014453477,-11556.486,4.7683716e-07,-2.3841858e-07,0.0
2138,0.01023705344,0.0007495479081,7214.337,0.13893032,-0.24613965,4.1901283,7277.503,0.12259579,-0.25512767,4.22788
2139,-0.007341264599,0.0007583020334,7882.4854,-0.3715167,1.1750944,5.8618326,7902.702,-0.36651373,1.1688504,5.8337917
2140,0.01005782284,0.0007730296018,6682.8467,-0.006697178,-0.30260038,4.566403,6852.0576,-0.030379295,-0.3302468,4.600121
2141,0.002753784969,0.0007734061615,19966.156,0.6811285,1.0732148,3.7621558,19900.29,0.66912794,1.0582454,3.7855184
2142,-0.003460998169,0.0007759246806,6708.495,-0.19176197,2.9443285,5.758079,6679.948,-0.19101906,2.9611666,5.770646
2143,-0.000660866715,0.0008017384602,9924.2295,0.27962685,2.945429,5.484628,9861.614,0.2693534,2.9565794,5.47603
2144,-0.00378681995,0.0008028926515,6707.122,-0.2222948,2.8521063,5.7892847,6729.2217,-0.24157238,2.8456962,5.792256
2145,0.009840177214,0.0008117945138,5837.95,-0.12107754,-0.35388994,4.9736595,6215.7217,-0.16197968,-0.3715396,4.9693494
2146,-0.004315071165,0.0008158589786,6816.7686,-0.30180502,2.6768076,5.846489,6757.116,-0.29840422,2.6742275,5.837464
2147,0.0002050351771,0.000834816846,12075.052,0.43335295,2.6638691,5.3286986,12105.743,0.43173456,2.6648414,5.3523583
2148,0.006659141312,0.0008360807428,170.04297,-0.06441784,-0.32133806,7.3683195,197.25684,-0.06453705,-0.3244096,7.387567
2149,-0.001640835299,0.0008405562252,7969.663,0.12322807,3.1293256,5.581609,7966.247,0.11435175,3.1299345,5.5878525
2150,0.005011142361,0.0008468218314,-6570.5947,0.3601966,0.36187482,8.35363,-6444.944,0.36987782,0.35238767,8.359186
2151,-0.002722948173,0.0008524843435,6834.286,-0.08561087,3.1038063,5.683284,6856.749,-0.083331585,3.1045372,5.683991
2152,-0.009828913161,0.0008686459248,8591.276,-0.18069601,0.27711916,4.467854,8401.577,-0.17899704,0.26318192,4.472113
2153,-0.001474475069,0.0008820178352,8176.9033,0.16494656,3.1056702,5.5420628,8201.675,0.16845465,3.1016963,5.551436
2154,0.00136361841,0.0008950313735,15636.206,0.60818386,2.0681307,5.0529623,15593.046,0.6259093,2.0768273,5.0657363
2155,0.004282718062,0.0008996573599,-11589.277,0.0041031837,0.0055742264,-0.008129771,-11612.518,4.7683716e-07,-2.3841858e-07,0.0
2156,0.002387236177,0.0009016687135,18951.598,0.75732136,1.342165,4.2756853,18808.047,0.7561126,1.3625762,4.2792277
2157,0.00810549946,0.0009111826745,3022.165,-0.33032513,-0.3668636,6.5347376,3112.0244,-0.33675957,-0.35590625,6.510964
2158,0.003085746062,0.0009165606859,20300.82,0.60185957,0.6794336,2.2826753,20306.004,0.6189227,0.6780534,2.2622027
2159,-0.01003917511,0.0009290922657,8677.786,-0.06905365,0.23929453,3.985505,8549.017,-0.06809664,0.21262312,4.000101
2160,0.004396237502,0.0009321333798,-11010.51,0.0789752,0.09594607,1.2516859,-10996.763,0.07377291,0.12310529,1.2448395
2161,0.001019933835,0.0009487933099,14477.534,0.60923386,2.2539427,5.16767,14325.56,0.59725714,2.2607968,5.1436343
2162,-0.005967814459,0.0009587237312,7404.497,-0.45926762,1.8787262,5.881287,7373.7197,-0.46783638,1.8841646,5.8817396
2163,-0.01022044903,0.0009775848751,8658.28,-0.012356758,0.17234921,3.5604227,8631.478,0.023005962,0.15369678,3.5743358
2164,0.009657842163,0.0009946859083,5392.421,-0.3073144,-0.3250674,5.239773,5422.032,-0.3063922,-0.3067125,5.234345
2165,-0.009048533694,0.001005748338,8287.532,-0.41906023,0.430156,5.2921367,8252.298,-0.41797066,0.42556787,5.3014035
2166,-0.01037524654,0.0010084845,8713.655,0.099303246,0.113693714,3.205961,8678.1045,0.11436367,0.10901928,3.1943398
2167,-0.008987216474,0.001009186506,8242.497,-0.4195447,0.45012426,5.3305793,8231.132,-0.41654634,0.45865965,5.337194
2168,0.009815503464,0.001027801919,5617.2803,-0.2310319,-0.32657492,5.0347333,5490.7,-0.20081282,-0.3288734,5.0726156
2169,0.004285092911,0.001028270453,-11546.13,0.0072774887,0.005185604,-0.0049803257,-11511.63,4.7683716e-07,-2.3841858e-07,0.0
2170,-0.01050558327,0.001032036069,8749.39,0.19799614,0.07014084,2.9060287,8696.62,0.19668674,0.07403731,2.8800807
2171,-0.006195518768,0.001036096905,7453.257,-0.5103667,1.7473829,5.8744826,7462.0674,-0.5123608,1.7520592,5.868867
2172,-0.009085969138,0.001037466075,8300.163,-0.42998266,0.42339325,5.2747917,8260.327,-0.4256649,0.42375612,5.2687616
2173,-0.006089282493,0.001039944487,7417.2373,-0.50333786,1.8028586,5.8647976,7412.4834,-0.51237893,1.8093531,5.868041
2174,0.009180373725,0.001046339612,4715.1416,-0.41079664,-0.2958808,5.674641,4621.5283,-0.39863777,-0.33544433,5.704096
2175,-0.009031439928,0.001046638879,8255.386,-0.4325652,0.44199634,5.3098035,8234.337,-0.4333396,0.44207907,5.324774
2176,-0.01061454966,0.001052014297,8720.315,0.28920984,0.054631233,2.6271985,8702.239,0.2747059,0.052553177,2.6167135
2177,0.008457265909,0.001056879105,3578.9639,-0.41529942,-0.3483839,6.262358,3637.249,-0.41002083,-0.33316898,6.2745867
2178,-0.003305646349,0.001067606119,6499.7197,-0.21267796,2.9160903,5.5965233,6423.5674,-0.20669127,2.9175384,5.593698
2179,-0.01070558762,0.001068950259,8726.735,0.36496067,0.03645253,2.3714108,8700.534,0.35940933,0.0408113,2.3561904
2180,0.01002947334,0.00106975509,5893.159,-0.087221146,-0.3178543,4.7283034,5735.616,-0.057235718,-0.3024764,4.7735825
2181,0.007590608105,0.001073314406,2275.794,-0.29033518,-0.35128736,6.8000994,2289.2861,-0.29339457,-0.35315776,6.786999
2182,-0.01078164015,0.001083231686,8735.144,0.47083044,0.046051264,2.0449533,8699.591,0.46409035,0.03864789,2.0395381
2183,-0.00902799021,0.001087036638,8233.167,-0.44600677,0.44945168,5.3189206,8222.843,-0.4468131,0.44491076,5.3216143
2184,-0.009499275633,0.001088182342,8452.538,-0.39363003,0.3395064,4.998381,8461.69,-0.4017949,0.3416028,5.0014563
